,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
207,3,4,0.4598876188613701,0.8511757259844611,0.8491185577911999,94.78965044021606,8.13871,500.0,97.0,34
208,4,MapOutlier,,,,0.0,8.13871,,,34
209,5,Avedmat,,,,0.1764791011810302,,,,34
210,0,1,0.3934869628738783,0.8104982966611917,0.8980144055061324,125.028790473938,8.09228,150.0,1.0,35
211,1,2,0.3329969701858023,0.8145919773315676,0.8418576853763602,2.3249995708465576,8.09228,150.0,47.0,35
212,2,3,0.4106648303000447,0.8444598959455493,0.8558773166943808,1.8757474422454832,8.09228,300.0,23.0,35
213,3,4,0.4170670355480159,0.8154370753365433,0.7886926503290841,40.60669493675232,8.09228,500.0,97.0,35
214,4,MapOutlier,,,,0.0,8.09228,,,35
215,5,Avedmat,,,,0.1764791011810302,,,,35
216,0,1,0.3833518182883508,0.8065190018911979,0.8965429847240518,118.20261645317078,8.03435,150.0,1.0,36
217,1,2,0.2679561893245647,0.7711905818214887,0.84131617960698,2.582364559173584,8.03435,150.0,47.0,36
218,2,3,0.3686089325597286,0.7919731464832257,0.8533465034787735,2.168221950531006,8.03435,300.0,23.0,36
219,3,4,0.4704831440358188,0.8495656731195212,0.8220283476053718,85.14563632011414,8.03435,500.0,97.0,36
220,4,MapOutlier,,,,0.0,8.03435,,,36
221,5,Avedmat,,,,0.1764791011810302,,,,36
222,0,1,0.3707882571313943,0.8055597514302762,0.8869456721685055,192.97161173820496,7.97301,150.0,1.0,37
223,1,2,0.2884991638959736,0.787624700149559,0.8425096364485103,1.787851333618164,7.97301,150.0,47.0,37
224,2,3,0.3668239026822253,0.8218174620352494,0.8468321436645088,2.048907995223999,7.97301,300.0,23.0,37
225,3,4,0.4022797842487756,0.8094714826628959,0.7874626902624712,37.29084396362305,7.97301,500.0,97.0,37
226,4,MapOutlier,,,,0.0,7.97301,,,37
227,5,Avedmat,,,,0.1764791011810302,,,,37
228,0,1,0.3732308573311914,0.8105773073545885,0.8909200709120579,102.05758833885191,8.02846,150.0,1.0,38
229,1,2,0.3942144548708904,0.8554252268766332,0.827031878656473,2.5277099609375,8.02846,150.0,47.0,38
230,2,3,0.3779996211974921,0.8098549906379066,0.8481121073492512,2.524810552597046,8.02846,300.0,23.0,38
231,3,4,0.4457908452373497,0.8493462033209658,0.8617557644674436,106.55710244178772,8.02846,500.0,97.0,38
232,4,MapOutlier,,,,0.0,8.02846,,,38
233,5,Avedmat,,,,0.1764791011810302,,,,38
234,0,1,0.3687040736694069,0.8076507961197235,0.8973803472941121,166.5756058692932,7.98017,150.0,1.0,39
235,1,2,0.2868969328102033,0.7844935249842294,0.8310206748572679,2.4146621227264404,7.98017,150.0,47.0,39
236,2,3,0.3969035748819443,0.8107331059477463,0.8469337493991197,2.502056837081909,7.98017,300.0,23.0,39
237,3,4,0.4771117904708418,0.8516362646575791,0.8334103755875837,87.94299221038818,7.98017,500.0,97.0,39
238,4,MapOutlier,,,,0.0,7.98017,,,39
239,5,Avedmat,,,,0.1764791011810302,,,,39
240,0,1,0.377128015921278,0.8056235196470612,0.887301169425014,116.27371191978456,7.90018,150.0,1.0,40
241,1,2,0.3502500000434705,0.8263997660232419,0.8332122285846502,2.413483142852783,7.90018,150.0,47.0,40
242,2,3,0.3918028094715049,0.837489547557075,0.8454495199160221,1.9387173652648928,7.90018,300.0,23.0,40
243,3,4,0.4366667009074244,0.8149886052120588,0.7850356377343926,72.23460483551025,7.90018,500.0,97.0,40
244,4,MapOutlier,,,,0.0,7.90018,,,40
245,5,Avedmat,,,,0.1764791011810302,,,,40
246,0,1,0.381335352948915,0.8055881494252162,0.8996679284628796,135.57727146148682,8.00554,150.0,1.0,41
