method,dim,lineage,corr_gen,corr_ap,local-global,local-global-num
UMAP,9,ABpxpppa,-0.6824206197409818,-0.8114138007565992,local,4
UMAP,9,ABpxppap,-0.7438146609663642,-0.7857274717631595,local,4
UMAP,9,ABpxppaa,-0.48523656969312523,-0.8038393380517842,local,4
UMAP,9,ABpxpaap,-0.5587100019281317,-0.979774548144277,local,4
UMAP,9,ABpxpaaa,-0.49162660413330883,-0.9668172398991661,local,4
UMAP,9,ABpxp,-0.6870583011847119,-0.3540819672373821,global,1
UMAP,9,ABpxpp,-0.0607253172104383,-0.42835823062488054,global,2
UMAP,9,ABpxpa,-0.8616926971017518,-0.7064060528793535,global,2
UMAP,9,ABpxppp,-0.7239066036230821,-0.8691325607687954,global,3
UMAP,9,ABpxppa,-0.08688549416377848,-0.5528478897111578,global,3
UMAP,9,ABpxpap,-0.6943724772921692,-0.8744701602751229,global,3
UMAP,9,ABpxpaa,-0.689662332600496,-0.7021131561740956,global,3
UMAP,9,ABpxpppp,-0.36341437608539134,-0.7599067207410087,local,4
UMAP,9,ABpxpppa,-0.4103217089490858,-0.8070635926082755,local,4
UMAP,9,ABpxppap,-0.7133680388142412,-0.9081198819367459,local,4
UMAP,9,ABpxppaa,-0.5909094674811767,-0.875319150949596,local,4
UMAP,9,ABpxpaap,-0.5944633226840241,-0.9788912852723597,local,4
UMAP,9,ABpxpaaa,-0.40790418870551876,-0.9368311231993465,local,4
UMAP,9,ABpxp,-0.2310352391918386,-0.3319550220715361,global,1
UMAP,9,ABpxpp,-0.025354180199641665,-0.17433036485420542,global,2
UMAP,9,ABpxpa,-0.6499354829351682,-0.5921443202810034,global,2
UMAP,9,ABpxppp,-0.7321979831228194,-0.8774413348039483,global,3
UMAP,9,ABpxppa,-0.5562016610117723,-0.9199187111263551,global,3
UMAP,9,ABpxpap,-0.43018413928173704,-0.6007302210969412,global,3
UMAP,9,ABpxpaa,-0.7334677044135448,-0.7244372876332131,global,3
UMAP,9,ABpxpppp,-0.4926980034206925,-0.7719008749452475,local,4
UMAP,9,ABpxpppa,-0.8194771423259557,-0.9077068062366415,local,4
UMAP,9,ABpxppap,-0.6536215462565518,-0.896647802534995,local,4
UMAP,9,ABpxppaa,-0.24797808578844724,-0.5225601928843779,local,4
UMAP,9,ABpxpaap,-0.6151143843118292,-0.9583831715650905,local,4
UMAP,9,ABpxpaaa,-0.4663739676603554,-0.9146548238532753,local,4
UMAP,9,ABpxp,-0.6529493005586631,-0.4242876089015673,global,1
UMAP,9,ABpxpp,-0.028565026241695254,-0.0980218175055944,global,2
UMAP,9,ABpxpa,-0.8589749225783876,-0.7151224569352677,global,2
UMAP,9,ABpxppp,-0.2806845787614211,-0.7639859714746086,global,3
UMAP,9,ABpxppa,-0.5400142392277615,-0.8970999076134953,global,3
UMAP,9,ABpxpap,-0.5680169044766586,-0.84240508421256,global,3
UMAP,9,ABpxpaa,-0.5833488766293523,-0.5619907947914528,global,3
UMAP,9,ABpxpppp,-0.4322806824844427,-0.7798373813865667,local,4
UMAP,9,ABpxpppa,-0.6803580754258037,-0.8983731656462103,local,4
UMAP,9,ABpxppap,-0.38148928700116486,-0.7831785912652426,local,4
UMAP,9,ABpxppaa,-0.4936203389515792,-0.7874633355133056,local,4
UMAP,9,ABpxpaap,-0.28817965587565275,-0.816473919547218,local,4
UMAP,9,ABpxpaaa,-0.5902592097501747,-0.9268787123222471,local,4
UMAP,9,ABpxp,-0.8355356668583335,-0.20657651399100557,global,1
UMAP,9,ABpxpp,-0.41549780602460196,-0.7511444682834401,global,2
UMAP,9,ABpxpa,-0.7863227019867791,-0.8129595477017448,global,2
UMAP,9,ABpxppp,-0.22919786963764194,-0.4679060375547137,global,3
UMAP,9,ABpxppa,-0.5592569676358962,-0.890621620367319,global,3
UMAP,9,ABpxpap,-0.34297752419389355,-0.6561696026461299,global,3
UMAP,9,ABpxpaa,-0.3251785753020882,-0.6474515347866451,global,3
UMAP,9,ABpxpppp,-0.38335639592729015,-0.8470997716191234,local,4
UMAP,9,ABpxpppa,-0.7856569210936578,-0.8007266877402076,local,4
UMAP,9,ABpxppap,-0.7078878348755864,-0.8971159661268635,local,4
UMAP,9,ABpxppaa,-0.20462863992216018,-0.38104495868033156,local,4
UMAP,9,ABpxpaap,-0.5390327430346594,-0.9764749215786495,local,4
UMAP,9,ABpxpaaa,-0.776676694919441,-0.9640236042473698,local,4
UMAP,9,ABpxp,-0.6594500688278706,0.2176367307288056,global,1
UMAP,9,ABpxpp,-0.7144449357179907,-0.8190110122874222,global,2
UMAP,9,ABpxpa,-0.816878775768613,-0.7774797141176912,global,2
UMAP,9,ABpxppp,-0.7024642386102633,-0.8614858442994757,global,3
UMAP,9,ABpxppa,-0.5160939873237742,-0.8956913683164903,global,3
UMAP,9,ABpxpap,-0.7048113422383225,-0.8416247090167546,global,3
UMAP,9,ABpxpaa,-0.2779971851238951,-0.6000405715552635,global,3
UMAP,9,ABpxpppp,-0.33444130033367286,-0.8421606433344567,local,4
UMAP,9,ABpxpppa,-0.6735862169902233,-0.8305714699645501,local,4
UMAP,9,ABpxppap,-0.38650242223936826,-0.8603602462772113,local,4
UMAP,9,ABpxppaa,-0.5662939891550172,-0.811857620097884,local,4
UMAP,9,ABpxpaap,-0.7900225228231312,-0.9747692346103056,local,4
UMAP,9,ABpxpaaa,-0.655026681357146,-0.9555289779431169,local,4
UMAP,9,ABpxp,-0.741053032797617,-0.04018119651938379,global,1
UMAP,9,ABpxpp,-0.6605644040268581,-0.7455896309173342,global,2
UMAP,9,ABpxpa,-0.7739167868190234,-0.8227557166798861,global,2
UMAP,9,ABpxppp,-0.6708070709301517,-0.8663811660300887,global,3
UMAP,9,ABpxppa,-0.587162231841958,-0.9051079423215133,global,3
UMAP,9,ABpxpap,-0.3717945976889898,-0.7964451935038026,global,3
UMAP,9,ABpxpaa,-0.2001218816265977,-0.6907353424861672,global,3
UMAP,9,ABpxpppp,-0.2965727796980344,-0.6067570970498363,local,4
UMAP,9,ABpxpppa,-0.4136507297666737,-0.6181531790892942,local,4
UMAP,9,ABpxppap,-0.7966552486425518,-0.9186082234225839,local,4
UMAP,9,ABpxppaa,-0.5101135808845763,-0.8865110913529248,local,4
UMAP,9,ABpxpaap,-0.8273791637917436,-0.978138446444248,local,4
UMAP,9,ABpxpaaa,-0.4876875709633688,-0.941111406882595,local,4
UMAP,9,ABpxp,-0.3243627197591216,-0.06807434309650523,global,1
UMAP,9,ABpxpp,-0.033777785300532215,-0.24019744795963271,global,2
UMAP,9,ABpxpa,-0.7988291338672991,-0.8283253570563175,global,2
UMAP,9,ABpxppp,-0.2929834886131743,-0.4566865395531969,global,3
UMAP,9,ABpxppa,-0.4907073002113996,-0.9022096668218551,global,3
UMAP,9,ABpxpap,-0.7388788313146065,-0.8671422602026729,global,3
UMAP,9,ABpxpaa,-0.1778127035119125,-0.6434922030134863,global,3
UMAP,9,ABpxpppp,-0.22081530985993503,-0.7199699694060699,local,4
UMAP,9,ABpxpppa,-0.8668367548325775,-0.9132990230641082,local,4
UMAP,9,ABpxppap,-0.5033456090318962,-0.7885155784594929,local,4
UMAP,9,ABpxppaa,-0.2574968148162009,-0.45516884068744706,local,4
UMAP,9,ABpxpaap,-0.7142391048543081,-0.9655187681239976,local,4
UMAP,9,ABpxpaaa,-0.5880609664989974,-0.8707414096451478,local,4
UMAP,9,ABpxp,-0.572195723882662,-0.2630018415950993,global,1
UMAP,9,ABpxpp,-0.03953828669031482,-0.21505016327114754,global,2
UMAP,9,ABpxpa,-0.8835589228689865,-0.7965143150268281,global,2
UMAP,9,ABpxppp,-0.28569457012676974,-0.714332629759564,global,3
UMAP,9,ABpxppa,-0.12210695180429769,-0.5348726481709262,global,3
UMAP,9,ABpxpap,-0.6465698890182987,-0.7265520749209343,global,3
UMAP,9,ABpxpaa,-0.2832492818923964,-0.6750074353099179,global,3
UMAP,9,ABpxpppp,-0.28129439893044117,-0.744720708716866,local,4
UMAP,9,ABpxpppa,-0.8038124840934504,-0.9036588415219069,local,4
UMAP,9,ABpxppap,-0.565215762265268,-0.7705779246334417,local,4
UMAP,9,ABpxppaa,-0.5219900764237552,-0.7871223411409007,local,4
UMAP,9,ABpxpaap,-0.7578812273221154,-0.967059966456705,local,4
UMAP,9,ABpxpaaa,-0.6201148230130162,-0.9291296290720908,local,4
UMAP,9,ABpxp,-0.23139483498420083,0.22841365306342457,global,1
UMAP,9,ABpxpp,-0.6994520232165216,-0.8004433545735976,global,2
UMAP,9,ABpxpa,-0.8196181988229988,-0.6649770204464649,global,2
UMAP,9,ABpxppp,-0.24587344574009917,-0.6477164766848189,global,3
UMAP,9,ABpxppa,-0.5537486646211816,-0.8691446960170234,global,3
UMAP,9,ABpxpap,-0.6121685462602876,-0.8531107340318537,global,3
UMAP,9,ABpxpaa,-0.43848561622716015,-0.33383804402206385,global,3
UMAP,9,ABpxpppp,-0.2949164815233306,-0.6955690832958589,local,4
UMAP,9,ABpxpppa,-0.7893812362212205,-0.8988361677429362,local,4
UMAP,9,ABpxppap,-0.6691327182014808,-0.8053659292221662,local,4
UMAP,9,ABpxppaa,-0.43186406119251297,-0.6396855131107066,local,4
UMAP,9,ABpxpaap,-0.7950977558550443,-0.9648858016615953,local,4
UMAP,9,ABpxpaaa,-0.4731282117899309,-0.9455369115070562,local,4
UMAP,9,ABpxp,-0.6653837286506994,-0.26071904930938555,global,1
UMAP,9,ABpxpp,-0.6824595116173091,-0.7294154624266248,global,2
UMAP,9,ABpxpa,-0.8462068446875696,-0.7216602619434618,global,2
UMAP,9,ABpxppp,-0.6828505431384579,-0.8733143432794928,global,3
UMAP,9,ABpxppa,-0.10442552511785477,-0.46877756878416854,global,3
UMAP,9,ABpxpap,-0.6798281645442861,-0.8174714510265041,global,3
UMAP,9,ABpxpaa,-0.6567429858076107,-0.7473371128335733,global,3
UMAP,9,ABpxpppp,-0.16881482751763804,-0.538232071364301,local,4
UMAP,9,ABpxpppa,-0.5481667688832642,-0.8037883772701128,local,4
UMAP,9,ABpxppap,-0.5954981276486381,-0.8533462824673075,local,4
UMAP,9,ABpxppaa,-0.5594882302072818,-0.8168134454556599,local,4
UMAP,9,ABpxpaap,-0.7779284897270078,-0.9745124701835627,local,4
UMAP,9,ABpxpaaa,-0.5377617672037214,-0.9468750843718317,local,4
UMAP,9,ABpxp,-0.1904221131435302,-0.4305406187828417,global,1
UMAP,9,ABpxpp,-0.48045563703736205,-0.21061369946483974,global,2
UMAP,9,ABpxpa,-0.8477670345520941,-0.7627514212216018,global,2
UMAP,9,ABpxppp,-0.6950440658134823,-0.8625711254137193,global,3
UMAP,9,ABpxppa,-0.5530336118703448,-0.9241309805058611,global,3
UMAP,9,ABpxpap,-0.515432190131785,-0.7302055765610839,global,3
UMAP,9,ABpxpaa,-0.6851593876051821,-0.7757451718518483,global,3
UMAP,9,ABpxpppp,-0.38212263279125747,-0.7952544998789994,local,4
UMAP,9,ABpxpppa,-0.7502763661595968,-0.8611394093962587,local,4
UMAP,9,ABpxppap,-0.7495833539342238,-0.8977251461096981,local,4
UMAP,9,ABpxppaa,-0.6756222540951928,-0.654026285785711,local,4
UMAP,9,ABpxpaap,-0.774285069546725,-0.9667086087470584,local,4
UMAP,9,ABpxpaaa,-0.6152565908708216,-0.9631188163092561,local,4
UMAP,9,ABpxp,-0.4594894458673628,-0.18902961071490612,global,1
UMAP,9,ABpxpp,-0.6402931386719555,-0.7797669246274485,global,2
UMAP,9,ABpxpa,-0.8115914636909556,-0.6252558272309344,global,2
UMAP,9,ABpxppp,-0.7546096811205771,-0.5015907209156438,global,3
UMAP,9,ABpxppa,-0.08996326104165056,-0.512932439484031,global,3
UMAP,9,ABpxpap,-0.7193562911872332,-0.808833055048005,global,3
UMAP,9,ABpxpaa,-0.2742487619085503,-0.4541759968657412,global,3
UMAP,9,ABpxpppp,-0.1375083949841317,-0.7895191141961267,local,4
UMAP,9,ABpxpppa,-0.5853631056237314,-0.8084959605291449,local,4
UMAP,9,ABpxppap,-0.6835325237144669,-0.8161806803305507,local,4
UMAP,9,ABpxppaa,-0.31260253853969977,-0.41020488892994755,local,4
UMAP,9,ABpxpaap,-0.7158500973310615,-0.9538760165512709,local,4
UMAP,9,ABpxpaaa,-0.4625405412608725,-0.9500696021809275,local,4
UMAP,9,ABpxp,-0.6482759564532717,-0.10890602343758306,global,1
UMAP,9,ABpxpp,-0.763465130455998,-0.7275977738605564,global,2
UMAP,9,ABpxpa,-0.792272233504517,-0.7235431754391821,global,2
UMAP,9,ABpxppp,-0.7453512884786355,-0.8083280344265341,global,3
UMAP,9,ABpxppa,-0.5282425067348592,-0.9172788821908697,global,3
UMAP,9,ABpxpap,-0.5073269926446995,-0.8039537718680866,global,3
UMAP,9,ABpxpaa,-0.1769292078433469,-0.5386465064271053,global,3
UMAP,9,ABpxpppp,-0.2712654534161031,-0.6326871744657634,local,4
UMAP,9,ABpxpppa,-0.7377625669914445,-0.8385217602772617,local,4
UMAP,9,ABpxppap,-0.717127676723737,-0.8378312096959163,local,4
UMAP,9,ABpxppaa,-0.2534856268352393,-0.446583744686352,local,4
UMAP,9,ABpxpaap,-0.5153421648332142,-0.8620694355812606,local,4
UMAP,9,ABpxpaaa,-0.4564299099128768,-0.9276825017246808,local,4
UMAP,9,ABpxp,-0.6200360607642028,-0.07482249298559969,global,1
UMAP,9,ABpxpp,-0.644152054464655,-0.7500079103885124,global,2
UMAP,9,ABpxpa,-0.77758167294782,-0.6594303990970037,global,2
UMAP,9,ABpxppp,-0.6095238950340591,-0.8557260162786422,global,3
UMAP,9,ABpxppa,-0.14563193108115594,-0.5569325269565948,global,3
UMAP,9,ABpxpap,-0.29802170112880644,-0.6857155677506196,global,3
UMAP,9,ABpxpaa,-0.2132605126121751,-0.6727408400442564,global,3
UMAP,9,ABpxpppp,-0.46077225871158767,-0.756989179899233,local,4
UMAP,9,ABpxpppa,-0.43758530697443687,-0.7839710406845511,local,4
UMAP,9,ABpxppap,-0.43357272884502335,-0.9015431095499375,local,4
UMAP,9,ABpxppaa,-0.23726069174741615,-0.5163074664502196,local,4
UMAP,9,ABpxpaap,-0.7623138330781088,-0.9753535448048369,local,4
UMAP,9,ABpxpaaa,-0.48744602387851305,-0.952750383574066,local,4
UMAP,9,ABpxp,-0.6348820444530678,-0.10709816280774173,global,1
UMAP,9,ABpxpp,-0.09373823944307269,-0.6369920643194467,global,2
UMAP,9,ABpxpa,-0.8126131761811299,-0.6582231589086298,global,2
UMAP,9,ABpxppp,-0.7532014807603824,-0.854418911497814,global,3
UMAP,9,ABpxppa,-0.45357095544350107,-0.9062919862849207,global,3
UMAP,9,ABpxpap,-0.5010155274405569,-0.804170267374568,global,3
UMAP,9,ABpxpaa,-0.24067674477265852,-0.705815497622851,global,3
UMAP,9,ABpxpppp,-0.26943130143972704,-0.6281106515589981,local,4
UMAP,9,ABpxpppa,-0.7127845341831647,-0.45521977711832207,local,4
UMAP,9,ABpxppap,-0.5835236711849046,-0.8065019961981982,local,4
UMAP,9,ABpxppaa,-0.22518061958892224,-0.5029516701392768,local,4
UMAP,9,ABpxpaap,-0.7341008417879652,-0.9710448821950334,local,4
UMAP,9,ABpxpaaa,-0.6905641630636167,-0.966777990183336,local,4
UMAP,9,ABpxp,-0.6377837550570649,-0.2990579369213816,global,1
UMAP,9,ABpxpp,-0.6844755756955296,-0.773381389417306,global,2
UMAP,9,ABpxpa,-0.7916312933476084,-0.8313304208876097,global,2
UMAP,9,ABpxppp,-0.24027430602849695,-0.5948048436561784,global,3
UMAP,9,ABpxppa,-0.5252931078201226,-0.88001519411035,global,3
UMAP,9,ABpxpap,-0.7103985486029213,-0.8285641964006445,global,3
UMAP,9,ABpxpaa,-0.7213749661296325,-0.6885597118043717,global,3
UMAP,9,ABpxpppp,-0.27179744181528553,-0.791694003712193,local,4
UMAP,9,ABpxpppa,-0.7475982906762261,-0.8168647244795725,local,4
UMAP,9,ABpxppap,-0.6982241427010087,-0.890857956608214,local,4
UMAP,9,ABpxppaa,-0.5772013650085464,-0.8300613977945303,local,4
UMAP,9,ABpxpaap,-0.7817221292479819,-0.973192869509396,local,4
UMAP,9,ABpxpaaa,-0.6731004141196091,-0.9662940727317598,local,4
UMAP,9,ABpxp,-0.6614571738831847,-0.30352197812382836,global,1
UMAP,9,ABpxpp,-0.458125527987039,-0.7930825400977517,global,2
UMAP,9,ABpxpa,-0.8318594101144514,-0.6227455186758895,global,2
UMAP,9,ABpxppp,-0.7285480251097503,-0.856282734673647,global,3
UMAP,9,ABpxppa,-0.5265788465156925,-0.9165143177478896,global,3
UMAP,9,ABpxpap,-0.5686619939011442,-0.8210440429312565,global,3
UMAP,9,ABpxpaa,-0.7225277380790456,-0.6579629111113676,global,3
UMAP,9,ABpxpppp,-0.2987687666828518,-0.6886886879393896,local,4
UMAP,9,ABpxpppa,-0.710824460407605,-0.8512457313020686,local,4
UMAP,9,ABpxppap,-0.6881349165704523,-0.9058172144779586,local,4
UMAP,9,ABpxppaa,-0.38912503122517256,-0.8145158482332168,local,4
UMAP,9,ABpxpaap,-0.7631754969066772,-0.9728369872116209,local,4
UMAP,9,ABpxpaaa,-0.5311228053497538,-0.9572470640424475,local,4
UMAP,9,ABpxp,-0.5789541498899665,-0.3090092371587076,global,1
UMAP,9,ABpxpp,-0.4789469250562343,-0.7292929846253265,global,2
UMAP,9,ABpxpa,-0.7971437254808732,-0.7594301694900275,global,2
UMAP,9,ABpxppp,-0.24001125781082022,-0.6629153426456169,global,3
UMAP,9,ABpxppa,-0.43684738887477004,-0.8799023123132867,global,3
UMAP,9,ABpxpap,-0.5709016472943402,-0.7382588792071345,global,3
UMAP,9,ABpxpaa,-0.5729758455272244,-0.6119378078350671,global,3
UMAP,9,ABpxpppp,-0.23044544807409803,-0.5808386880343678,local,4
UMAP,9,ABpxpppa,-0.6264116709569401,-0.7872597653135374,local,4
UMAP,9,ABpxppap,-0.7181729165608393,-0.9216516051347461,local,4
UMAP,9,ABpxppaa,-0.3601683523497344,-0.6526477053382698,local,4
UMAP,9,ABpxpaap,-0.5432285557565586,-0.9661695013983786,local,4
UMAP,9,ABpxpaaa,-0.4636436900395091,-0.9493856893927922,local,4
UMAP,9,ABpxp,-0.6954122878892944,-0.2989014711748986,global,1
UMAP,9,ABpxpp,-0.12169136309028761,-0.4025249813807711,global,2
UMAP,9,ABpxpa,-0.7176926315367649,-0.6997480458823755,global,2
UMAP,9,ABpxppp,-0.2652803066022703,-0.5908131100355787,global,3
UMAP,9,ABpxppa,-0.49367338426133245,-0.9105979133832145,global,3
UMAP,9,ABpxpap,-0.651662635713786,-0.8935475770731226,global,3
UMAP,9,ABpxpaa,-0.21827944788555306,-0.6542926872847084,global,3
UMAP,9,ABpxpppp,-0.2402560095082377,-0.6507889666437638,local,4
UMAP,9,ABpxpppa,-0.7436024233163496,-0.9097069481772214,local,4
UMAP,9,ABpxppap,-0.7636766062311521,-0.8648810491141197,local,4
UMAP,9,ABpxppaa,-0.4001241348298894,-0.8449598348672851,local,4
UMAP,9,ABpxpaap,-0.7837564417972873,-0.969106411447995,local,4
UMAP,9,ABpxpaaa,-0.5506926752958758,-0.9664609479763941,local,4
UMAP,9,ABpxp,-0.5282540506861293,-0.16718628878763722,global,1
UMAP,9,ABpxpp,-0.033910144099965865,-0.11822277716755956,global,2
UMAP,9,ABpxpa,-0.6922172550761023,-0.8311377157262966,global,2
UMAP,9,ABpxppp,-0.24228567117761995,-0.5869914412872361,global,3
UMAP,9,ABpxppa,-0.13771783627431508,-0.4768948196772424,global,3
UMAP,9,ABpxpap,-0.4016965855180124,-0.55139678274066,global,3
UMAP,9,ABpxpaa,-0.19643136997070354,-0.6976975803608843,global,3
hMDS,10,ABpxpppp,-0.7323307662359686,-0.831630883946699,local,4
hMDS,10,ABpxpppa,-0.794995078613549,-0.8470799980142069,local,4
hMDS,10,ABpxppap,-0.7696243623385342,-0.8953828281730158,local,4
hMDS,10,ABpxppaa,-0.7743515466229454,-0.912940934492966,local,4
hMDS,10,ABpxpaap,-0.7447088163791421,-0.9548713544575814,local,4
hMDS,10,ABpxpaaa,-0.7857670982710951,-0.9316347875874387,local,4
hMDS,10,ABpxp,-0.8012577488661214,-0.5460346934390894,global,1
hMDS,10,ABpxpp,-0.7402575663889697,-0.7354833793006659,global,2
hMDS,10,ABpxpa,-0.7693839983336884,-0.7549277162859787,global,2
hMDS,10,ABpxppp,-0.7602217225977344,-0.7981227116672748,global,3
hMDS,10,ABpxppa,-0.6839855498510288,-0.8873390830698874,global,3
hMDS,10,ABpxpap,-0.709801403119743,-0.7209961299281124,global,3
hMDS,10,ABpxpaa,-0.7883886439509492,-0.6527719225461449,global,3
hMDS,10,ABpxpppp,-0.7495861962728017,-0.8311355253066056,local,4
hMDS,10,ABpxpppa,-0.7626131323855431,-0.859587045256525,local,4
hMDS,10,ABpxppap,-0.7471612174677882,-0.9040502545162046,local,4
hMDS,10,ABpxppaa,-0.7769982633405654,-0.9097997910196827,local,4
hMDS,10,ABpxpaap,-0.7626170754286659,-0.9407937772283229,local,4
hMDS,10,ABpxpaaa,-0.7463365331139162,-0.9343667454879903,local,4
hMDS,10,ABpxp,-0.7162674749106535,-0.5270782669983088,global,1
hMDS,10,ABpxpp,-0.7526078280818995,-0.7485080900484864,global,2
hMDS,10,ABpxpa,-0.7507126415341369,-0.7691857905074903,global,2
hMDS,10,ABpxppp,-0.7666756732970986,-0.792508483152268,global,3
hMDS,10,ABpxppa,-0.7597225388730098,-0.902044153211267,global,3
hMDS,10,ABpxpap,-0.8168553772404533,-0.7791667839534353,global,3
hMDS,10,ABpxpaa,-0.7518577721806922,-0.659864923739654,global,3
hMDS,10,ABpxpppp,-0.7178717756069342,-0.8380175848086964,local,4
hMDS,10,ABpxpppa,-0.7896282985752898,-0.8389967296505177,local,4
hMDS,10,ABpxppap,-0.7512733820914043,-0.9001952748993102,local,4
hMDS,10,ABpxppaa,-0.766555664418883,-0.9318314106691563,local,4
hMDS,10,ABpxpaap,-0.7571022135960987,-0.9530414996103549,local,4
hMDS,10,ABpxpaaa,-0.7640528565679865,-0.9351174215538269,local,4
hMDS,10,ABpxp,-0.7045003809556211,-0.4487942829450457,global,1
hMDS,10,ABpxpp,-0.7038531353831519,-0.7134468222790095,global,2
hMDS,10,ABpxpa,-0.7763634198600539,-0.7495161214435386,global,2
hMDS,10,ABpxppp,-0.67242786564588,-0.8128018673149564,global,3
hMDS,10,ABpxppa,-0.760490731850829,-0.8995594812465727,global,3
hMDS,10,ABpxpap,-0.7951164469732953,-0.7846860623141001,global,3
hMDS,10,ABpxpaa,-0.7754072074440493,-0.6755596165032761,global,3
hMDS,10,ABpxpppp,-0.7272050073952013,-0.8363410604666536,local,4
hMDS,10,ABpxpppa,-0.7967724385076557,-0.8588881472361177,local,4
hMDS,10,ABpxppap,-0.7314265067807422,-0.9112095123992757,local,4
hMDS,10,ABpxppaa,-0.7534162931253892,-0.9162941116274514,local,4
hMDS,10,ABpxpaap,-0.77817593198651,-0.9433530611522625,local,4
hMDS,10,ABpxpaaa,-0.7652370378205386,-0.9299762155102463,local,4
hMDS,10,ABpxp,-0.6643843057782687,-0.5823096263559577,global,1
hMDS,10,ABpxpp,-0.6886820942046189,-0.7222184641780856,global,2
hMDS,10,ABpxpa,-0.7910211733920455,-0.7288961376422832,global,2
hMDS,10,ABpxppp,-0.7603683568575326,-0.8193363253562935,global,3
hMDS,10,ABpxppa,-0.7561881078450495,-0.8838357482570443,global,3
hMDS,10,ABpxpap,-0.7935636802492462,-0.7867861169353864,global,3
hMDS,10,ABpxpaa,-0.8119373090909001,-0.624875929292137,global,3
hMDS,10,ABpxpppp,-0.7446397342129311,-0.8381132199744341,local,4
hMDS,10,ABpxpppa,-0.804760729680699,-0.8501807757076841,local,4
hMDS,10,ABpxppap,-0.73387728714563,-0.90036394051207,local,4
hMDS,10,ABpxppaa,-0.7610839545690751,-0.9128841232978644,local,4
hMDS,10,ABpxpaap,-0.7542748048804433,-0.9326109861253855,local,4
hMDS,10,ABpxpaaa,-0.7805362119376458,-0.9408160256523413,local,4
hMDS,10,ABpxp,-0.8316078019602473,-0.6090819278316592,global,1
hMDS,10,ABpxpp,-0.7732139435350713,-0.7865542158356691,global,2
hMDS,10,ABpxpa,-0.6202455672085757,-0.6791012295458072,global,2
hMDS,10,ABpxppp,-0.7978303139470748,-0.8052733587524574,global,3
hMDS,10,ABpxppa,-0.7495918257154393,-0.9019496809327088,global,3
hMDS,10,ABpxpap,-0.8184430681850842,-0.7773505137939145,global,3
hMDS,10,ABpxpaa,-0.7667140650496075,-0.6365189769768056,global,3
hMDS,10,ABpxpppp,-0.7385630069190708,-0.8251086883412527,local,4
hMDS,10,ABpxpppa,-0.7734294062940841,-0.860994675825028,local,4
hMDS,10,ABpxppap,-0.7317542753114855,-0.9012277497729589,local,4
hMDS,10,ABpxppaa,-0.7505333889142045,-0.9180902681516777,local,4
hMDS,10,ABpxpaap,-0.7433756481355077,-0.9477234538315022,local,4
hMDS,10,ABpxpaaa,-0.7364629320331066,-0.9466320215649877,local,4
hMDS,10,ABpxp,-0.736116149177182,-0.5937296168116601,global,1
hMDS,10,ABpxpp,-0.6842344414995912,-0.8005162235281429,global,2
hMDS,10,ABpxpa,-0.8168904956994476,-0.6875804215797047,global,2
hMDS,10,ABpxppp,-0.7513855871990782,-0.7600923816961104,global,3
hMDS,10,ABpxppa,-0.7392080539626029,-0.9107332116262148,global,3
hMDS,10,ABpxpap,-0.8008627426041842,-0.7154116403959137,global,3
hMDS,10,ABpxpaa,-0.7852439961684894,-0.6899399937320189,global,3
hMDS,10,ABpxpppp,-0.709979112022094,-0.8399428031836124,local,4
hMDS,10,ABpxpppa,-0.8027090230283422,-0.8651355819046771,local,4
hMDS,10,ABpxppap,-0.7581257353021853,-0.9150745593076064,local,4
hMDS,10,ABpxppaa,-0.7370032123596684,-0.923705909812284,local,4
hMDS,10,ABpxpaap,-0.7879446282116656,-0.9542024353513217,local,4
hMDS,10,ABpxpaaa,-0.7682850180304449,-0.9336579223148282,local,4
hMDS,10,ABpxp,-0.78773996934203,-0.5334428598306252,global,1
hMDS,10,ABpxpp,-0.7274072090945787,-0.8157287030365586,global,2
hMDS,10,ABpxpa,-0.7471736581461585,-0.7991142021345469,global,2
hMDS,10,ABpxppp,-0.7044685522603236,-0.8005982953198161,global,3
hMDS,10,ABpxppa,-0.7556712271256156,-0.9034351473216892,global,3
hMDS,10,ABpxpap,-0.857725070660221,-0.7877215731415854,global,3
hMDS,10,ABpxpaa,-0.7706317708751199,-0.6788404230406745,global,3
hMDS,10,ABpxpppp,-0.7246220976216374,-0.8366838715130577,local,4
hMDS,10,ABpxpppa,-0.7658812403340112,-0.8534414753613208,local,4
hMDS,10,ABpxppap,-0.7423331498773568,-0.8917879072578079,local,4
hMDS,10,ABpxppaa,-0.7499699805146525,-0.9145443752125918,local,4
hMDS,10,ABpxpaap,-0.7769400733072834,-0.9456291622329079,local,4
hMDS,10,ABpxpaaa,-0.8001301384269789,-0.9385885784838015,local,4
hMDS,10,ABpxp,-0.7849099228855207,-0.6055965650092567,global,1
hMDS,10,ABpxpp,-0.7119930830488144,-0.7263782814737741,global,2
hMDS,10,ABpxpa,-0.7687666460297207,-0.714854887309252,global,2
hMDS,10,ABpxppp,-0.7162708791623886,-0.7901152058268922,global,3
hMDS,10,ABpxppa,-0.7412784280025937,-0.8947982703621263,global,3
hMDS,10,ABpxpap,-0.7914726167421705,-0.7523417981431291,global,3
hMDS,10,ABpxpaa,-0.7816250670216247,-0.6673026490307234,global,3
hMDS,10,ABpxpppp,-0.7292084378205275,-0.8200939301695169,local,4
hMDS,10,ABpxpppa,-0.8026536511803788,-0.846424016963586,local,4
