,index,Step,Qlocal,Qglobal,corr,runningtime,curvature,nunit,maxsizeofunit,rep
103,3,MapOutlier,,,,0.0,8.12744,,,20
104,4,Avedmat,,,,0.110485553741455,,,,20
105,0,1,0.4673072133733909,0.8454564929762116,0.9115096255661688,169.37900614738464,7.89001,150.0,1.0,21
106,1,2,0.3513000794888888,0.8145820438848921,0.8664020803881416,6.268953800201416,7.89001,150.0,51.0,21
107,2,3,0.4063607290270038,0.8389064792559113,0.8759552825599771,66.76071047782898,7.89001,500.0,70.0,21
108,3,MapOutlier,,,,0.0,7.89001,,,21
109,4,Avedmat,,,,0.110485553741455,,,,21
110,0,1,0.452608383607513,0.8414420010492801,0.905793672181566,103.51278066635132,7.89038,150.0,1.0,22
111,1,2,0.346716292917206,0.7984987675644356,0.839665778258685,6.554181337356567,7.89038,150.0,51.0,22
112,2,3,0.4028489029729012,0.8290048515585691,0.8656615063032046,77.75356841087341,7.89038,500.0,70.0,22
113,3,MapOutlier,,,,0.0,7.89038,,,22
114,4,Avedmat,,,,0.110485553741455,,,,22
115,0,1,0.4523892059715062,0.8408953287871423,0.9002432252396223,152.8866105079651,7.95587,150.0,1.0,23
116,1,2,0.3546502964701126,0.8183787960044832,0.863495932447712,5.391221761703491,7.95587,150.0,51.0,23
117,2,3,0.4317962094286167,0.8474458696127098,0.8696226693787728,61.6904501914978,7.95587,500.0,70.0,23
118,3,MapOutlier,,,,0.0,7.95587,,,23
119,4,Avedmat,,,,0.110485553741455,,,,23
120,0,1,0.4482958136941605,0.8408643905605845,0.9033269978519286,187.41400575637817,7.98877,150.0,1.0,24
121,1,2,0.3465851078309275,0.8133092963215637,0.8627283370841329,5.109210252761841,7.98877,150.0,51.0,24
122,2,3,0.422203143480552,0.8367221504952037,0.8667460472530198,62.72714877128601,7.98877,500.0,70.0,24
123,3,MapOutlier,,,,0.0,7.98877,,,24
124,4,Avedmat,,,,0.110485553741455,,,,24
125,0,1,0.4521149595727057,0.8395998139554154,0.8989085306356133,161.4104106426239,7.98553,150.0,1.0,25
126,1,2,0.3650147936397648,0.8160298633082428,0.8693006698224761,5.397624492645264,7.98553,150.0,51.0,25
127,2,3,0.4596007450225281,0.8419331566436598,0.8146461760594874,50.072265625,7.98553,500.0,70.0,25
128,3,MapOutlier,,,,0.0,7.98553,,,25
129,4,Avedmat,,,,0.110485553741455,,,,25
130,0,1,0.4474308087709694,0.8393160397640109,0.9060383526738812,90.1604506969452,7.77051,150.0,1.0,26
131,1,2,0.3622871634457553,0.8101546253172922,0.8485094038841009,5.944943904876709,7.77051,150.0,51.0,26
132,2,3,0.3188167448354231,0.7799413150196143,0.856270399563105,42.23412489891052,7.77051,500.0,70.0,26
133,3,MapOutlier,,,,0.0,7.77051,,,26
134,4,Avedmat,,,,0.110485553741455,,,,26
135,0,1,0.4394461610875846,0.8423245013835459,0.9171739180175024,213.55009579658508,8.1587,150.0,1.0,27
136,1,2,0.387294918578044,0.8344975803232286,0.8759127165578737,5.817079544067383,8.1587,150.0,51.0,27
137,2,3,0.4422078460474679,0.8409373485461538,0.8427960780090626,76.79097652435303,8.1587,500.0,70.0,27
138,3,MapOutlier,,,,0.0,8.1587,,,27
139,4,Avedmat,,,,0.110485553741455,,,,27
140,0,1,0.4732098914149596,0.8478021069956639,0.8940336608109325,154.2656352519989,7.92889,150.0,1.0,28
141,1,2,0.3684624886735852,0.8228148969471263,0.8580542679239743,4.24772310256958,7.92889,150.0,51.0,28
142,2,3,0.424108813547984,0.8463699197351918,0.8692909253037504,53.1339430809021,7.92889,500.0,70.0,28
143,3,MapOutlier,,,,0.0,7.92889,,,28
144,4,Avedmat,,,,0.110485553741455,,,,28
145,0,1,0.4553116968130105,0.8406727719646079,0.9054827037574824,99.80144953727722,7.90444,150.0,1.0,29
146,1,2,0.3579547691191492,0.8100312138977518,0.8510925058189319,4.877108097076416,7.90444,150.0,51.0,29
147,2,3,0.3183378937244205,0.7767433377584374,0.8525675231992111,44.54821825027466,7.90444,500.0,70.0,29
148,3,MapOutlier,,,,0.0,7.90444,,,29
149,4,Avedmat,,,,0.110485553741455,,,,29
150,0,1,0.463856860976395,0.8450444588659725,0.908906556285868,153.29447531700134,7.99731,150.0,1.0,30
151,1,2,0.3548515810623435,0.8127520221752855,0.862288067689742,5.2625226974487305,7.99731,150.0,51.0,30
152,2,3,0.4623230384050376,0.8486477141854681,0.8515446556105107,63.20460891723633,7.99731,500.0,70.0,30
153,3,MapOutlier,,,,0.0,7.99731,,,30
154,4,Avedmat,,,,0.110485553741455,,,,30
155,0,1,0.4589892476991993,0.8424526934883604,0.91210063353522,145.94729709625244,7.89303,150.0,1.0,31
156,1,2,0.3343489716190929,0.8044562705946282,0.8614426966254838,6.311640024185181,7.89303,150.0,51.0,31
157,2,3,0.3741715900882498,0.8181768844760545,0.8696214620707243,67.6222174167633,7.89303,500.0,70.0,31
158,3,MapOutlier,,,,0.0,7.89303,,,31
159,4,Avedmat,,,,0.110485553741455,,,,31
160,0,1,0.4691335791523254,0.8461034233452228,0.9162066993663768,190.98691940307617,7.98997,150.0,1.0,32
161,1,2,0.3520216472314356,0.8099226778714405,0.8626688400653999,6.014427423477173,7.98997,150.0,51.0,32
